"date","flight_number","scheduled_time","expected_delay"
"2025-07-21",OZ116,"19:20",0.0
"2025-07-21",OZ118,"16:05",1.4800906687883
"2025-07-21",OZ124,"16:00",4.51823838466057
"2025-07-21",OZ134,"12:30",0.0
"2025-07-21",OZ136,"18:20",20.34849122750863
"2025-07-21",OZ160,"11:30",74.61384057077522
"2025-07-21",OZ178,"21:10",0.0
"2025-07-21",OZ202,"14:40",21.896034333329702
"2025-07-21",OZ204,"20:40",0.0
"2025-07-21",OZ212,"20:55",13.178328066321377
"2025-07-21",OZ224,"21:05",20.86129877423066
"2025-07-21",OZ232,"20:20",0.0
"2025-07-21",OZ272,"18:20",5.371450197576923
"2025-07-21",OZ321,"21:10",11.542960423021277
"2025-07-21",OZ323,"20:00",0.0
"2025-07-21",OZ333,"12:50",24.414696239873535
"2025-07-21",OZ335,"14:50",26.624137867274968
"2025-07-21",OZ339,"12:15",3.980466913697226
"2025-07-21",OZ347,"10:00",25.32955880704431
"2025-07-21",OZ349,"12:30",26.893284032253685
"2025-07-21",OZ3513,"15:20",10.82571211378601
"2025-07-21",OZ353,"21:55",24.292887373409492
"2025-07-21",OZ355,"21:00",18.64614884837287
"2025-07-21",OZ359,"12:30",0.0
"2025-07-21",OZ363,"10:45",6.3320396570727215
"2025-07-21",OZ365,"14:00",0.7394748608764066
"2025-07-21",OZ367,"20:00",12.147029410662165
"2025-07-21",OZ371,"10:00",0.0
"2025-07-21",OZ501,"10:45",0.0
"2025-07-21",OZ521,"12:20",2.720346849055584
"2025-07-21",OZ573,"16:15",7.190955148699012
"2025-07-21",OZ577,"18:15",0.0
"2025-07-21",OZ601,"20:10",5.195740529737128
"2025-07-21",OZ6102,"17:45",2.4522276708027206
"2025-07-21",OZ6114,"19:05",0.0
"2025-07-21",OZ6614,"16:50",19.66783238762497
"2025-07-21",OZ6620,"11:30",0.0
"2025-07-21",OZ6701,"11:45",0.0
"2025-07-21",OZ6703,"22:55",7.447194849304069
"2025-07-21",OZ6705,"23:40",85.16640572924386
"2025-07-21",OZ6707,"21:45",0.0
"2025-07-21",OZ6709,"12:15",6.933520954028339
"2025-07-21",OZ6711,"14:00",0.0
"2025-07-21",OZ6713,"16:45",0.0
"2025-07-21",OZ6715,"15:30",0.0
"2025-07-21",OZ6719,"22:15",0.0
"2025-07-21",OZ6725,"11:20",0.0
"2025-07-21",OZ6737,"10:20",0.0
"2025-07-21",OZ6763,"17:25",20.354852159419906
"2025-07-21",OZ6789,"16:45",2.890960155680011
"2025-07-21",OZ6803,"17:50",0.0
"2025-07-21",OZ6805,"10:50",0.0
"2025-07-21",OZ6807,"13:05",0.0
"2025-07-21",OZ6811,"13:10",8.403384950098134
"2025-07-21",OZ6825,"14:20",0.0
"2025-07-21",OZ6827,"13:45",1.3476251163725443
"2025-07-21",OZ6831,"14:55",0.0
"2025-07-21",OZ6847,"14:10",14.636710559341338
"2025-07-21",OZ6867,"14:15",20.731815677729468
"2025-07-21",OZ6869,"13:45",0.0
"2025-07-21",OZ6871,"19:45",0.0
"2025-07-21",OZ6873,"12:00",0.0
"2025-07-21",OZ6875,"20:45",2.3526198866983083
"2025-07-21",OZ6881,"16:40",8.664356941359681
"2025-07-21",OZ6883,"14:40",4.724393793509334
"2025-07-21",OZ6931,"23:20",0.0
"2025-07-21",OZ6933,"10:20",22.879681540508237
"2025-07-21",OZ6961,"11:10",21.18963418472984
"2025-07-21",OZ6970,"18:30",3.078566055609272
"2025-07-21",OZ703,"19:15",11.206473260797438
"2025-07-21",OZ707,"21:55",0.0
"2025-07-21",OZ711,"10:15",1.6751281444682213
"2025-07-21",OZ713,"14:20",0.0
"2025-07-21",OZ733,"19:30",46.8333756215964
"2025-07-21",OZ735,"19:25",19.229737742791464
"2025-07-21",OZ739,"19:30",8.685854677191347
"2025-07-21",OZ741,"19:30",0.0
"2025-07-21",OZ745,"19:50",19.787253934988595
"2025-07-21",OZ751,"16:10",0.0
"2025-07-21",OZ755,"18:50",4.990590673784132
"2025-07-21",OZ761,"14:55",23.74690198248963
"2025-07-21",OZ765,"19:50",0.0
"2025-07-21",OZ9293,"14:50",8.745752073639546
"2025-07-21",OZ9587,"21:30",7.887777855068952
"2025-07-21",OZ9760,"17:40",2.19190272059587
"2025-07-21",PR469,"20:30",21.525237156112095
"2025-07-21",QF5508,"21:50",0.0
"2025-07-21",QF8221,"20:05",20.862461357458848
"2025-07-21",QF8224,"15:10",11.628882623390624
"2025-07-21",QF8228,"10:10",0.0
"2025-07-21",QF8232,"13:40",18.95208155666644
"2025-07-21",QR3488,"10:10",10.16529972915357
"2025-07-21",QR3499,"15:10",3.2864832323202755
"2025-07-21",QR5459,"11:00",0.0
"2025-07-21",QR5829,"13:40",0.0
"2025-07-21",QR5845,"20:05",0.0
"2025-07-21",QV924,"10:40",0.0
"2025-07-21",QW9902,"22:45",20.719334339413564
"2025-07-21",RF314,"18:50",24.875427511092063
"2025-07-21",RF883,"13:05",0.0
"2025-07-21",RS511,"20:55",23.325558526878005
"2025-07-21",RS527,"19:50",19.506527132558347
"2025-07-21",RS581,"19:25",19.021193005012403
"2025-07-21",RS703,"16:45",0.0
"2025-07-21",RS713,"13:15",0.0
"2025-07-21",RS715,"15:20",1.0589609465008412
"2025-07-21",RS723,"14:25",7.544516979174079
"2025-07-21",RS745,"13:35",3.6340909621379236
"2025-07-21",SC124,"13:05",0.0
"2025-07-21",SC126,"13:45",0.0
"2025-07-21",SC128,"14:10",8.517988691401545
"2025-07-21",SC150,"17:50",5.260601412136388
"2025-07-21",SC4610,"12:15",0.0
"2025-07-21",SC4612,"14:00",1.6644036717131634
"2025-07-21",SC4614,"15:30",0.0
"2025-07-21",SC4616,"16:45",3.1553187441199473
"2025-07-21",SC4618,"21:45",16.818130865073037
"2025-07-21",SC4620,"22:55",7.132787788060651
"2025-07-21",SC7684,"22:15",17.639736728887264
"2025-07-21",SC8002,"11:45",2.889556409515823
"2025-07-21",SC8004,"23:40",0.0
"2025-07-21",SQ1004,"17:45",26.30501217590301
"2025-07-21",SQ5702,"14:40",6.745811900256081
"2025-07-21",SQ5704,"20:40",78.07622779079396
"2025-07-21",SQ5712,"20:55",0.5640779741579902
"2025-07-21",SQ5732,"20:20",7.201427779861
"2025-07-21",SQ5751,"16:10",1.3917567963828041
"2025-07-21",SQ5772,"18:20",4.9112560308028375
"2025-07-21",SQ601,"16:45",16.562662511433295
"2025-07-21",SQ611,"11:20",39.22331868521688
"2025-07-21",SV6612,"13:25",54.582542479641546
"2025-07-21",SV6919,"10:35",1.3673542761356465
"2025-07-21",T5678,"22:45",16.452217435916666
"2025-07-21",TG6393,"19:45",19.078130493119925
"2025-07-21",TG6397,"12:00",47.10471660490769
"2025-07-21",TG653,"17:25",0.0
"2025-07-21",TG657,"10:20",0.0
"2025-07-21",TG6705,"19:50",16.80876525680736
"2025-07-21",TG6727,"19:30",0.0
"2025-07-21",TG6733,"20:20",0.0
"2025-07-21",TG6737,"14:40",1.759816697816385
"2025-07-21",TG6743,"20:40",17.54580129412373
"2025-07-21",TG6747,"20:55",17.366528755148416
"2025-07-21",TG6753,"18:20",10.069110747648452
"2025-07-21",TG6755,"21:05",0.0
"2025-07-21",TK021,"10:20",2.3437996604756677
"2025-07-21",TK091,"23:20",27.35087122648419
"2025-07-21",TK8092,"16:00",21.922047003005936
"2025-07-21",TK8094,"12:30",7.05479638923024
"2025-07-21",TK8096,"20:10",5.022441625526733
"2025-07-21",TK8379,"17:25",1.330185597002604
"2025-07-21",TK8380,"10:20",0.0
"2025-07-21",TK9148,"21:25",5.062351369368049
"2025-07-21",TN1575,"13:00",0.0
"2025-07-21",TN1577,"10:10",0.0
"2025-07-21",TR853,"11:30",3.296894755198265
"2025-07-21",TR897,"22:35",25.434514149977268
"2025-07-21",TW101,"18:00",10.898969641249643
"2025-07-21",TW149,"18:15",0.0
"2025-07-21",TW161,"16:10",22.95360764816747
"2025-07-21",TW173,"19:50",0.0
"2025-07-21",TW187,"19:00",21.823526740696636
"2025-07-21",TW201,"10:05",9.390329934957318
"2025-07-21",TW205,"15:00",0.0
"2025-07-21",TW207,"18:05",1.5597852593164152
"2025-07-21",TW243,"10:20",33.061298496954535
"2025-07-21",TW245,"15:00",11.673387499757272
"2025-07-21",TW263,"10:10",51.37493018009563
"2025-07-21",TW281,"11:00",19.844127281485818
"2025-07-21",TW303,"11:10",0.5450950762489916
"2025-07-21",TW305,"15:55",1.9399875649574057
"2025-07-21",TW401,"10:10",0.0
"2025-07-21",TW405,"12:35",0.0
"2025-07-21",TW407,"11:05",5.0706020337666775
"2025-07-21",TW421,"11:20",1.9483779135281623
"2025-07-21",TW431,"18:30",60.519086533529055
"2025-07-21",TW501,"22:10",0.0
"2025-07-21",TW513,"20:30",2.163577426311946
"2025-07-21",TW643,"20:05",6.921223198630042
"2025-07-21",TW669,"13:55",49.032416167314665
"2025-07-21",TW671,"13:05",11.672056160448244
"2025-07-21",UA7285,"14:40",4.429764855591879
"2025-07-21",UA7287,"20:40",0.0
"2025-07-21",UA7289,"20:55",25.16035465952026
"2025-07-21",UA7291,"18:20",0.0
"2025-07-21",UA7297,"18:30",0.0
"2025-07-21",UA7300,"19:30",0.0
"2025-07-21",UA7302,"21:05",4.687660825881144
"2025-07-21",UA7308,"19:50",24.299876443407683
"2025-07-21",UA7314,"19:30",3.6896491227831696
"2025-07-21",UA7322,"15:45",2.9013989796315496
"2025-07-21",UA806,"11:30",0.0
"2025-07-21",UA892,"16:50",0.0
"2025-07-21",UL2767,"11:00",0.5016826127128647
"2025-07-21",UL3815,"23:35",17.365356052436503
"2025-07-21",UL471,"11:45",0.0
"2025-07-21",UO619,"12:45",1.2876316594301205
"2025-07-21",UO627,"22:30",47.64020597147476
"2025-07-21",UO631,"16:10",0.6157703586916164
"2025-07-21",UO679,"20:50",1.093924305517337
"2025-07-21",VA5671,"16:45",1.0996508471678368
"2025-07-21",VA5681,"11:20",0.0
"2025-07-21",VJ861,"21:15",3.2262043262261386
"2025-07-21",VJ863,"11:40",1.7632011623008417
"2025-07-21",VJ875,"22:45",16.457263472326375
"2025-07-21",VJ961,"11:05",0.0
"2025-07-21",VN3401,"18:45",22.070860942095337
"2025-07-21",VN3407,"19:45",0.0
"2025-07-21",VN3409,"20:00",4.671497475862633
"2025-07-21",VN3411,"18:45",22.89618483524219
"2025-07-21",VN3441,"18:20",7.7126051885384355
"2025-07-21",VN403,"17:55",3.0491889627914404
"2025-07-21",VN409,"10:35",0.8193912410967654
"2025-07-21",VN415,"18:05",7.149826220644178
"2025-07-21",VN417,"10:05",0.0
"2025-07-21",VN431,"11:05",0.0
"2025-07-21",VS5501,"10:55",0.8831836875233524
"2025-07-21",VS5503,"18:35",0.0
"2025-07-21",VS5505,"19:00",2.7000061941692284
"2025-07-21",VS5507,"18:50",0.0
"2025-07-21",VS5509,"18:40",19.626860939432653
"2025-07-21",VS5511,"10:05",0.0
"2025-07-21",VS5515,"19:45",25.572832383223915
"2025-07-21",VS5517,"18:45",1.9866747878629614
"2025-07-21",VS5519,"18:45",0.0
"2025-07-21",VS5521,"18:20",21.899717347709093
"2025-07-21",VS5523,"19:10",0.0
"2025-07-21",VS5525,"20:05",0.0
"2025-07-21",VS5527,"18:00",9.335844585676735
"2025-07-21",VS5529,"20:30",1.7745951575072336
"2025-07-21",WB1217,"17:40",19.973194237989915
"2025-07-21",WS087,"20:45",23.91064551531022
"2025-07-21",WS6031,"18:40",20.146289566194305
"2025-07-21",WS6033,"14:45",0.0
"2025-07-21",WS6035,"19:45",0.0
"2025-07-21",WS6037,"18:45",0.0
"2025-07-21",WS6039,"18:45",4.304521741839624
"2025-07-21",WS6041,"18:20",0.0
"2025-07-21",WS6059,"22:40",0.0
"2025-07-21",WS6061,"18:45",16.71131624626023
"2025-07-21",WS6065,"23:35",0.0
"2025-07-21",WS6078,"21:15",0.0
"2025-07-21",WY5919,"10:20",3.694966641706781
"2025-07-21",XJ701,"11:35",18.111021039625847
"2025-07-21",XY3873,"18:30",6.441690295471991
"2025-07-21",YP101,"12:45",0.0
"2025-07-21",YP103,"22:05",8.542706397214204
"2025-07-21",YP111,"18:20",2.8383830476195584
"2025-07-21",YP131,"21:30",16.63641378111346
"2025-07-21",YP151,"22:30",0.0
"2025-07-21",Z2885,"12:55",43.69955068550385
"2025-07-21",ZA216,"11:35",4.376289023923302
"2025-07-21",ZE135,"19:30",0.0
"2025-07-21",ZE511,"17:30",5.50499991425928
"2025-07-21",ZE517,"18:30",0.0
"2025-07-21",ZE561,"20:55",0.0
"2025-07-21",ZE593,"20:30",0.0
"2025-07-21",ZE603,"15:10",0.0
"2025-07-21",ZE613,"15:15",0.0
"2025-07-21",ZE615,"12:00",17.321034029054637
"2025-07-21",ZE623,"14:10",0.0
"2025-07-21",ZE631,"11:30",2.547885583852638
"2025-07-21",ZE643,"14:40",1.4083508169533552
"2025-07-21",ZE871,"22:30",0.0
"2025-07-21",ZG042,"12:55",0.0
"2025-07-21",ZH3302,"10:00",5.670153293983105
"2025-07-21",ZH3304,"10:00",0.0
"2025-07-21",ZH3310,"14:50",1.4798332067192188
"2025-07-21",ZH3310,"21:00",0.0
"2025-07-21",ZH632,"16:40",0.6749629506683243
"2025-07-21",ZH634,"14:40",0.4337689262809927
